   8.12500000       1.00000000       7.17295507E-07
   8.37500000       1.00000000       6.82291443E-07
   8.62500000       1.00000000       6.49965273E-07
   8.87500000       1.00000000       6.20125775E-07
   9.12500000       1.00000000       5.92773006E-07
   9.37500000       1.00000000       5.67141626E-07
   9.62500000       1.00000000       5.43422971E-07
   9.87500000       1.00000000       5.21425989E-07
   10.1250000       1.00000000       5.00767896E-07
  0.125000000       1.50000000       2.27253440E-05
  0.375000000       1.50000000       5.36502921E-05
  0.625000000       1.50000000       5.41380214E-05
  0.875000000       1.50000000       4.55310183E-05
   1.12500000       1.50000000       3.63789113E-05
   1.37500000       1.50000000       2.86756513E-05
   1.62500000       1.50000000       2.26019783E-05
   1.87500000       1.50000000       1.79169019E-05
   2.12500000       1.50000000       1.43277839E-05
   2.37500000       1.50000000       1.15764142E-05
   2.62500000       1.50000000       9.46196087E-06
   2.87500000       1.50000000       7.82376173E-06
   3.12500000       1.50000000       6.54992573E-06
   3.37500000       1.50000000       5.55151382E-06
   3.62500000       1.50000000       4.76253899E-06
   3.87500000       1.50000000       4.13422822E-06
   4.12500000       1.50000000       3.62928449E-06
   4.37500000       1.50000000       3.21614857E-06
   4.62500000       1.50000000       2.88047545E-06
   4.87500000       1.50000000       2.59845297E-06
   5.12500000       1.50000000       2.36233427E-06
   5.37500000       1.50000000       2.16207786E-06
   5.62500000       1.50000000       1.99022497E-06
   5.87500000       1.50000000       1.84103703E-06
   6.12500000       1.50000000       1.71078443E-06
   6.37500000       1.50000000       1.59573744E-06
   6.62500000       1.50000000       1.49360119E-06
   6.87500000       1.50000000       1.40208010E-06
   7.12500000       1.50000000       1.32002663E-06
   7.37500000       1.50000000       1.24543260E-06
   7.62500000       1.50000000       1.17801130E-06
   7.87500000       1.50000000       1.11632778E-06
   8.12500000       1.50000000       1.05980837E-06
   8.37500000       1.50000000       1.00787952E-06
   8.62500000       1.50000000       9.60254056E-07
   8.87500000       1.50000000       9.16071485E-07
   9.12500000       1.50000000       8.75331750E-07
   9.37500000       1.50000000       8.37460959E-07
   9.62500000       1.50000000       8.02172281E-07
   9.87500000       1.50000000       7.69178826E-07
   10.1250000       1.50000000       7.38480480E-07
  0.125000000       2.00000000       2.62279736E-05
  0.375000000       2.00000000       6.23856395E-05
  0.625000000       2.00000000       6.34948810E-05
  0.875000000       2.00000000       5.38941531E-05
   1.12500000       2.00000000       4.34519206E-05
   1.37500000       2.00000000       3.45817643E-05
   1.62500000       2.00000000       2.75093462E-05
   1.87500000       2.00000000       2.20090096E-05
   2.12500000       2.00000000       1.77556176E-05
   2.37500000       2.00000000       1.44661226E-05
   2.62500000       2.00000000       1.19148526E-05
   2.87500000       2.00000000       9.92203059E-06
   3.12500000       2.00000000       8.36143499E-06
   3.37500000       2.00000000       7.12596147E-06
   3.62500000       2.00000000       6.14293822E-06
   3.87500000       2.00000000       5.35498975E-06
   4.12500000       2.00000000       4.71621615E-06
   4.37500000       2.00000000       4.19219214E-06
   4.62500000       2.00000000       3.75920308E-06
   4.87500000       2.00000000       3.39850635E-06
   5.12500000       2.00000000       3.09403663E-06
   5.37500000       2.00000000       2.83508484E-06
   5.62500000       2.00000000       2.61208743E-06
   5.87500000       2.00000000       2.41816042E-06
   6.12500000       2.00000000       2.24833093E-06
   6.37500000       2.00000000       2.09839095E-06
   6.62500000       2.00000000       1.96489896E-06
   6.87500000       2.00000000       1.84555915E-06
   7.12500000       2.00000000       1.73769422E-06
   7.37500000       2.00000000       1.64015705E-06
   7.62500000       2.00000000       1.55141709E-06
   7.87500000       2.00000000       1.47032722E-06
   8.12500000       2.00000000       1.39574001E-06
   8.37500000       2.00000000       1.32727257E-06
   8.62500000       2.00000000       1.26416012E-06
   8.87500000       2.00000000       1.20563789E-06
   9.12500000       2.00000000       1.15170542E-06
   9.37500000       2.00000000       1.10121550E-06
   9.62500000       2.00000000       1.05455058E-06
   9.87500000       2.00000000       1.01056310E-06
   10.1250000       2.00000000       9.69635721E-07
  0.125000000       2.50000000       2.74316299E-05
  0.375000000       2.50000000       6.59257857E-05
  0.625000000       2.50000000       6.79336736E-05
  0.875000000       2.50000000       5.84200934E-05
   1.12500000       2.50000000       4.77065623E-05
   1.37500000       2.50000000       3.84367886E-05
   1.62500000       2.50000000       3.09645657E-05
   1.87500000       2.50000000       2.50747471E-05
   2.12500000       2.50000000       2.04661555E-05
   2.37500000       2.50000000       1.68615134E-05
   2.62500000       2.50000000       1.40313405E-05
   2.87500000       2.50000000       1.17939753E-05
   3.12500000       2.50000000       1.00203370E-05
   3.37500000       2.50000000       8.60525051E-06
   3.62500000       2.50000000       7.46266505E-06
   3.87500000       2.50000000       6.53999132E-06
   4.12500000       2.50000000       5.78464096E-06
   4.37500000       2.50000000       5.15837019E-06
   4.62500000       2.50000000       4.64014283E-06
   4.87500000       2.50000000       4.20414335E-06
   5.12500000       2.50000000       3.83459565E-06
   5.37500000       2.50000000       3.51859171E-06
   5.62500000       2.50000000       3.24513576E-06
   5.87500000       2.50000000       3.00705756E-06
   6.12500000       2.50000000       2.79814071E-06
   6.37500000       2.50000000       2.61312789E-06
   6.62500000       2.50000000       2.44819421E-06
   6.87500000       2.50000000       2.29999250E-06
   7.12500000       2.50000000       2.16613307E-06
   7.37500000       2.50000000       2.04470325E-06
   7.62500000       2.50000000       1.93426899E-06
   7.87500000       2.50000000       1.83291854E-06
   8.12500000       2.50000000       1.74017316E-06
   8.37500000       2.50000000       1.65459858E-06
   8.62500000       2.50000000       1.57523914E-06
   8.87500000       2.50000000       1.50161634E-06
   9.12500000       2.50000000       1.43325246E-06
   9.37500000       2.50000000       1.36966912E-06
   9.62500000       2.50000000       1.31038848E-06
   9.87500000       2.50000000       1.25493239E-06
   10.1250000       2.50000000       1.20282300E-06
  0.125000000       3.00000000       2.68561089E-05
  0.375000000       3.00000000       6.54481410E-05
  0.625000000       3.00000000       6.85456034E-05
  0.875000000       3.00000000       5.99415507E-05
   1.12500000       3.00000000       4.97600922E-05
   1.37500000       3.00000000       4.07545158E-05
   1.62500000       3.00000000       3.33493008E-05
   1.87500000       3.00000000       2.74239774E-05
   2.12500000       3.00000000       2.27089586E-05
   2.37500000       3.00000000       1.89633283E-05
   2.62500000       3.00000000       1.59748543E-05
   2.87500000       3.00000000       1.35829277E-05
   3.12500000       3.00000000       1.16556203E-05
   3.37500000       3.00000000       1.00954194E-05
   3.62500000       3.00000000       8.82201948E-06
   3.87500000       3.00000000       7.77232526E-06
   4.12500000       3.00000000       6.91192099E-06
   4.37500000       3.00000000       6.18918011E-06
   4.62500000       3.00000000       5.58632291E-06
   4.87500000       3.00000000       5.07466893E-06
   5.12500000       3.00000000       4.63758306E-06
   5.37500000       3.00000000       4.26129918E-06
   5.62500000       3.00000000       3.93549271E-06
   5.87500000       3.00000000       3.64983839E-06
   6.12500000       3.00000000       3.39859957E-06
   6.37500000       3.00000000       3.17546824E-06
   6.62500000       3.00000000       2.97585416E-06
   6.87500000       3.00000000       2.79688993E-06
   7.12500000       3.00000000       2.63456036E-06
   7.37500000       3.00000000       2.48714446E-06
   7.62500000       3.00000000       2.35234734E-06
   7.87500000       3.00000000       2.22844892E-06
   8.12500000       3.00000000       2.11487577E-06
   8.37500000       3.00000000       2.00990621E-06
   8.62500000       3.00000000       1.91239360E-06
   8.87500000       3.00000000       1.82233794E-06
   9.12500000       3.00000000       1.73801811E-06
   9.37500000       3.00000000       1.65943459E-06
   9.62500000       3.00000000       1.58601335E-06
   9.87500000       3.00000000       1.51718098E-06
   10.1250000       3.00000000       1.45236368E-06
  0.125000000       3.50000000       2.52917307E-05
  0.375000000       3.50000000       6.27074332E-05
  0.625000000       3.50000000       6.70431618E-05
  0.875000000       3.50000000       5.98035731E-05
   1.12500000       3.50000000       5.06503748E-05
   1.37500000       3.50000000       4.22867088E-05
   1.62500000       3.50000000       3.52478455E-05
   1.87500000       3.50000000       2.94869478E-05
   2.12500000       3.50000000       2.48166780E-05
   2.37500000       3.50000000       2.10362978E-05
   2.62500000       3.50000000       1.79651579E-05
   2.87500000       3.50000000       1.54627487E-05
   3.12500000       3.50000000       1.34153224E-05
   3.37500000       3.50000000       1.17225172E-05
   3.62500000       3.50000000       1.03308039E-05
   3.87500000       3.50000000       9.16657973E-06
   4.12500000       3.50000000       8.18970329E-06
   4.37500000       3.50000000       7.36671882E-06
   4.62500000       3.50000000       6.67220002E-06
   4.87500000       3.50000000       6.07737547E-06
   5.12500000       3.50000000       5.56485020E-06
   5.37500000       3.50000000       5.12124143E-06
   5.62500000       3.50000000       4.73450518E-06
   5.87500000       3.50000000       4.39460564E-06
   6.12500000       3.50000000       4.09418317E-06
   6.37500000       3.50000000       3.82654525E-06
   6.62500000       3.50000000       3.58634111E-06
   6.87500000       3.50000000       3.37089295E-06
   7.12500000       3.50000000       3.17484842E-06
   7.37500000       3.50000000       2.99620046E-06
   7.62500000       3.50000000       2.83361055E-06
   7.87500000       3.50000000       2.68306485E-06
   8.12500000       3.50000000       2.54523138E-06
   8.37500000       3.50000000       2.41676548E-06
   8.62500000       3.50000000       2.29833609E-06
   8.87500000       3.50000000       2.18793548E-06
   9.12500000       3.50000000       2.08489519E-06
   9.37500000       3.50000000       1.98787666E-06
   9.62500000       3.50000000       1.89754894E-06
   9.87500000       3.50000000       1.81324310E-06
   10.1250000       3.50000000       1.73362116E-06
  0.125000000       4.00000000       2.35781918E-05
  0.375000000       4.00000000       5.96488499E-05
  0.625000000       4.00000000       6.52222952E-05
  0.875000000       4.00000000       5.94959456E-05
   1.12500000       4.00000000       5.14759922E-05
   1.37500000       4.00000000       4.38536008E-05
   1.62500000       4.00000000       3.72556824E-05
   1.87500000       4.00000000       3.17357590E-05
   2.12500000       4.00000000       2.71562039E-05
   2.37500000       4.00000000       2.33641222E-05
   2.62500000       4.00000000       2.02218907E-05
   2.87500000       4.00000000       1.76224803E-05
   3.12500000       4.00000000       1.54435620E-05
   3.37500000       4.00000000       1.36239732E-05
   3.62500000       4.00000000       1.20949089E-05
   3.87500000       4.00000000       1.08028480E-05
   4.12500000       4.00000000       9.70956717E-06
   4.37500000       4.00000000       8.76919057E-06
   4.62500000       4.00000000       7.96643144E-06
   4.87500000       4.00000000       7.27452971E-06
   5.12500000       4.00000000       6.67360655E-06
   5.37500000       4.00000000       6.14990131E-06
   5.62500000       4.00000000       5.69041777E-06
   5.87500000       4.00000000       5.28445071E-06
   6.12500000       4.00000000       4.92435584E-06
   6.37500000       4.00000000       4.60248702E-06
   6.62500000       4.00000000       4.31349417E-06
   6.87500000       4.00000000       4.05278843E-06
   7.12500000       4.00000000       3.81578320E-06
   7.37500000       4.00000000       3.59942055E-06
   7.62500000       4.00000000       3.40140650E-06
   7.87500000       4.00000000       3.21944754E-06
   8.12500000       4.00000000       3.05125036E-06
   8.37500000       4.00000000       2.89605009E-06
   8.62500000       4.00000000       2.75078901E-06
   8.87500000       4.00000000       2.61623131E-06
   9.12500000       4.00000000       2.49008349E-06
   9.37500000       4.00000000       2.37234553E-06
   9.62500000       4.00000000       2.26148791E-06
   9.87500000       4.00000000       2.15751152E-06
   10.1250000       4.00000000       2.05965148E-06
  0.125000000       4.50000000       2.24265514E-05
  0.375000000       4.50000000       5.78463987E-05
  0.625000000       4.50000000       6.46397166E-05
  0.875000000       4.50000000       6.02111686E-05
   1.12500000       4.50000000       5.31426667E-05
   1.37500000       4.50000000       4.61257696E-05
   1.62500000       4.50000000       3.98828015E-05
   1.87500000       4.50000000       3.45169356E-05
   2.12500000       4.50000000       2.99765925E-05
   2.37500000       4.50000000       2.61499772E-05
   2.62500000       4.50000000       2.29081015E-05
   2.87500000       4.50000000       2.01735747E-05
   3.12500000       4.50000000       1.78518094E-05
   3.37500000       4.50000000       1.58740077E-05
   3.62500000       4.50000000       1.41971759E-05
   3.87500000       4.50000000       1.27525209E-05
   4.12500000       4.50000000       1.15056455E-05
   4.37500000       4.50000000       1.04393539E-05
   4.62500000       4.50000000       9.51064612E-06
   4.87500000       4.50000000       8.70232725E-06
   5.12500000       4.50000000       7.99633744E-06
   5.37500000       4.50000000       7.37633991E-06
   5.62500000       4.50000000       6.82943482E-06
   5.87500000       4.50000000       6.34444359E-06
   6.12500000       4.50000000       5.91190701E-06
   6.37500000       4.50000000       5.52408574E-06
   6.62500000       4.50000000       5.17582021E-06
   6.87500000       4.50000000       4.86023237E-06
   7.12500000       4.50000000       4.57302122E-06
   7.37500000       4.50000000       4.31160743E-06
   7.62500000       4.50000000       4.07083189E-06
   7.87500000       4.50000000       3.84983423E-06
   8.12500000       4.50000000       3.64603420E-06
   8.37500000       4.50000000       3.45599346E-06
   8.62500000       4.50000000       3.28057104E-06
   8.87500000       4.50000000       3.11632721E-06
   9.12500000       4.50000000       2.96326266E-06
   9.37500000       4.50000000       2.81965708E-06
   9.62500000       4.50000000       2.68465078E-06
   9.87500000       4.50000000       2.55824330E-06
   10.1250000       4.50000000       2.43871523E-06
  0.125000000       5.00000000       2.22568433E-05
  0.375000000       5.00000000       5.82594403E-05
  0.625000000       5.00000000       6.61878366E-05
  0.875000000       5.00000000       6.26630499E-05
   1.12500000       5.00000000       5.61770321E-05
   1.37500000       5.00000000       4.94808774E-05
   1.62500000       5.00000000       4.33769637E-05
   1.87500000       5.00000000       3.80276797E-05
   2.12500000       5.00000000       3.34139222E-05
   2.37500000       5.00000000       2.94592719E-05
   2.62500000       5.00000000       2.60682100E-05
   2.87500000       5.00000000       2.31547583E-05
   3.12500000       5.00000000       2.06520581E-05
   3.37500000       5.00000000       1.84836863E-05
   3.62500000       5.00000000       1.66209902E-05
   3.87500000       5.00000000       1.50066517E-05
   4.12500000       5.00000000       1.35929131E-05
   4.37500000       5.00000000       1.23702193E-05
   4.62500000       5.00000000       1.13003634E-05
   4.87500000       5.00000000       1.03546854E-05
   5.12500000       5.00000000       9.53032395E-06
   5.37500000       5.00000000       8.79861727E-06
   5.62500000       5.00000000       8.15001567E-06
   5.87500000       5.00000000       7.57114822E-06
   6.12500000       5.00000000       7.05436878E-06
   6.37500000       5.00000000       6.58917179E-06
   6.62500000       5.00000000       6.16982652E-06
   6.87500000       5.00000000       5.78964546E-06
   7.12500000       5.00000000       5.44385193E-06
   7.37500000       5.00000000       5.12767110E-06
   7.62500000       5.00000000       4.83823715E-06
   7.87500000       5.00000000       4.57172746E-06
   8.12500000       5.00000000       4.32432353E-06
   8.37500000       5.00000000       4.09602353E-06
   8.62500000       5.00000000       3.88396256E-06
   8.87500000       5.00000000       3.68623000E-06
   9.12500000       5.00000000       3.50091545E-06
   9.37500000       5.00000000       3.32801915E-06
   9.62500000       5.00000000       3.16563001E-06
   9.87500000       5.00000000       3.01279329E-06
   10.1250000       5.00000000       2.86950899E-06
  0.125000000       5.50000000       2.31629110E-05
  0.375000000       5.50000000       6.11059586E-05
  0.625000000       5.50000000       7.00769888E-05
  0.875000000       5.50000000       6.69886067E-05
   1.12500000       5.50000000       6.06437534E-05
   1.37500000       5.50000000       5.39312387E-05
   1.62500000       5.50000000       4.77124449E-05
   1.87500000       5.50000000       4.21974655E-05
   2.12500000       5.50000000       3.73968069E-05
   2.37500000       5.50000000       3.32264353E-05
   2.62500000       5.50000000       2.96128092E-05
   2.87500000       5.50000000       2.64718983E-05
   3.12500000       5.50000000       2.37511740E-05
   3.37500000       5.50000000       2.13771054E-05
   3.62500000       5.50000000       1.93076776E-05
   3.87500000       5.50000000       1.74903598E-05
   4.12500000       5.50000000       1.59041465E-05
   4.37500000       5.50000000       1.45070208E-05
   4.62500000       5.50000000       1.32779678E-05
   4.87500000       5.50000000       1.21959820E-05
   5.12500000       5.50000000       1.12295465E-05
   5.37500000       5.50000000       1.03734119E-05
   5.62500000       5.50000000       9.61181922E-06
   5.87500000       5.50000000       8.93006290E-06
   6.12500000       5.50000000       8.31763737E-06
   6.37500000       5.50000000       7.76613979E-06
   6.62500000       5.50000000       7.26821645E-06
   6.87500000       5.50000000       6.81546271E-06
   7.12500000       5.50000000       6.40367762E-06
   7.37500000       5.50000000       6.02655882E-06
   7.62500000       5.50000000       5.68095311E-06
   7.87500000       5.50000000       5.36265998E-06
   8.12500000       5.50000000       5.06957849E-06
   8.37500000       5.50000000       4.79750634E-06
   8.62500000       5.50000000       4.54434257E-06
   8.87500000       5.50000000       4.30903674E-06
   9.12500000       5.50000000       4.08948790E-06
   9.37500000       5.50000000       3.88359558E-06
   9.62500000       5.50000000       3.69135910E-06
   9.87500000       5.50000000       3.51067774E-06
   10.1250000       5.50000000       3.34050151E-06
  0.125000000       6.00000000       2.49633904E-05
  0.375000000       6.00000000       6.59542056E-05
  0.625000000       6.00000000       7.58524984E-05
  0.875000000       6.00000000       7.27822044E-05
   1.12500000       6.00000000       6.61833401E-05
   1.37500000       6.00000000       5.91491407E-05
   1.62500000       6.00000000       5.25961077E-05
   1.87500000       6.00000000       4.67648279E-05
   2.12500000       6.00000000       4.16667499E-05
   2.37500000       6.00000000       3.72102259E-05
   2.62500000       6.00000000       3.33265270E-05
   2.87500000       6.00000000       2.99354451E-05
   3.12500000       6.00000000       2.69682514E-05
   3.37500000       6.00000000       2.43676586E-05
   3.62500000       6.00000000       2.20878446E-05
   3.87500000       6.00000000       2.00715276E-05
   4.12500000       6.00000000       1.82957938E-05
   4.37500000       6.00000000       1.67262733E-05
   4.62500000       6.00000000       1.53400542E-05
   4.87500000       6.00000000       1.41027676E-05
   5.12500000       6.00000000       1.30029603E-05
   5.37500000       6.00000000       1.20177128E-05
   5.62500000       6.00000000       1.11390109E-05
   5.87500000       6.00000000       1.03496677E-05
   6.12500000       6.00000000       9.63822822E-06
   6.37500000       6.00000000       8.99667248E-06
   6.62500000       6.00000000       8.41469046E-06
   6.87500000       6.00000000       7.88655234E-06
   7.12500000       6.00000000       7.40538553E-06
   7.37500000       6.00000000       6.96431516E-06
   7.62500000       6.00000000       6.55990698E-06
   7.87500000       6.00000000       6.18757531E-06
   8.12500000       6.00000000       5.84388499E-06
   8.37500000       6.00000000       5.52654365E-06
   8.62500000       6.00000000       5.23097015E-06
   8.87500000       6.00000000       4.95601762E-06
   9.12500000       6.00000000       4.70054147E-06
   9.37500000       6.00000000       4.46110289E-06
   9.62500000       6.00000000       4.23770416E-06
   9.87500000       6.00000000       4.02805335E-06
   10.1250000       6.00000000       3.82985809E-06
  0.125000000       6.50000000       2.72956349E-05
  0.375000000       6.50000000       7.19488162E-05
  0.625000000       6.50000000       8.26189280E-05
  0.875000000       6.50000000       7.92690043E-05
   1.12500000       6.50000000       7.21349206E-05
   1.37500000       6.50000000       6.45665859E-05
   1.62500000       6.50000000       5.75565755E-05
   1.87500000       6.50000000       5.13157902E-05
   2.12500000       6.50000000       4.58442591E-05
   2.37500000       6.50000000       4.10799294E-05
   2.62500000       6.50000000       3.69111440E-05
   2.87500000       6.50000000       3.32634518E-05
   3.12500000       6.50000000       3.00624215E-05
   3.37500000       6.50000000       2.72336001E-05
   3.62500000       6.50000000       2.47521803E-05
   3.87500000       6.50000000       2.25561198E-05
   4.12500000       6.50000000       2.06082041E-05
   4.37500000       6.50000000       1.88712111E-05
   4.62500000       6.50000000       1.73327280E-05
   4.87500000       6.50000000       1.59555402E-05
   5.12500000       6.50000000       1.47272349E-05
   5.37500000       6.50000000       1.36230028E-05
   5.62500000       6.50000000       1.26304340E-05
   5.87500000       6.50000000       1.17358813E-05
   6.12500000       6.50000000       1.09294206E-05
   6.37500000       6.50000000       1.01998821E-05
   6.62500000       6.50000000       9.53734252E-06
   6.87500000       6.50000000       8.93559900E-06
   7.12500000       6.50000000       8.38472351E-06
   7.37500000       6.50000000       7.88223588E-06
   7.62500000       6.50000000       7.41945041E-06
   7.87500000       6.50000000       6.99512657E-06
   8.12500000       6.50000000       6.60182104E-06
   8.37500000       6.50000000       6.23953429E-06
   8.62500000       6.50000000       5.90330137E-06
   8.87500000       6.50000000       5.59064256E-06
   9.12500000       6.50000000       5.29907538E-06
   9.37500000       6.50000000       5.02735975E-06
   9.62500000       6.50000000       4.77301410E-06
   9.87500000       6.50000000       4.53479788E-06
   10.1250000       6.50000000       4.31146964E-06
  0.125000000       7.00000000       2.97057886E-05
  0.375000000       7.00000000       7.80177652E-05
  0.625000000       7.00000000       8.93043689E-05
  0.875000000       7.00000000       8.54976388E-05
   1.12500000       7.00000000       7.77239038E-05
   1.37500000       7.00000000       6.95494819E-05
   1.62500000       7.00000000       6.20161809E-05
   1.87500000       7.00000000       5.53510690E-05
   2.12500000       7.00000000       4.95274544E-05
   2.37500000       7.00000000       4.44518264E-05
   2.62500000       7.00000000       4.00306853E-05
   2.87500000       7.00000000       3.61438251E-05
   3.12500000       7.00000000       3.27378111E-05
   3.37500000       7.00000000       2.97325023E-05
   3.62500000       7.00000000       2.70744749E-05
   3.87500000       7.00000000       2.47236567E-05
   4.12500000       7.00000000       2.26266202E-05
   4.37500000       7.00000000       2.07566518E-05
   4.62500000       7.00000000       1.90870378E-05
   4.87500000       7.00000000       1.75910627E-05
   5.12500000       7.00000000       1.62553697E-05
   5.37500000       7.00000000       1.50532478E-05
   5.62500000       7.00000000       1.39579815E-05
   5.87500000       7.00000000       1.29789187E-05
   6.12500000       7.00000000       1.20906834E-05
   6.37500000       7.00000000       1.12839252E-05
   6.62500000       7.00000000       1.05506306E-05
   6.87500000       7.00000000       9.88278407E-06
   7.12500000       7.00000000       9.27237306E-06
   7.37500000       7.00000000       8.71271914E-06
   7.62500000       7.00000000       8.19847719E-06
   7.87500000       7.00000000       7.72697786E-06
   8.12500000       7.00000000       7.29020712E-06
   8.37500000       7.00000000       6.88682758E-06
   8.62500000       7.00000000       6.51416940E-06
   8.87500000       7.00000000       6.16688976E-06
   9.12500000       7.00000000       5.84365216E-06
   9.37500000       7.00000000       5.54312101E-06
   9.62500000       7.00000000       5.26129043E-06
   9.87500000       7.00000000       4.99815951E-06
   10.1250000       7.00000000       4.75105571E-06
  0.125000000       7.50000000       3.17872982E-05
  0.375000000       7.50000000       8.31734360E-05
  0.625000000       7.50000000       9.48898160E-05
  0.875000000       7.50000000       9.06123969E-05
   1.12500000       7.50000000       8.22149523E-05
   1.37500000       7.50000000       7.34884597E-05
   1.62500000       7.50000000       6.54915639E-05
   1.87500000       7.50000000       5.84531517E-05
   2.12500000       7.50000000       5.23303024E-05
   2.37500000       7.50000000       4.70085834E-05
   2.62500000       7.50000000       4.23735328E-05
   2.87500000       7.50000000       3.83250117E-05
   3.12500000       7.50000000       3.47628920E-05
   3.37500000       7.50000000       3.16299374E-05
   3.62500000       7.50000000       2.88546271E-05
   3.87500000       7.50000000       2.63797392E-05
   4.12500000       7.50000000       2.41909638E-05
   4.37500000       7.50000000       2.22167764E-05
   4.62500000       7.50000000       2.04571716E-05
   4.87500000       7.50000000       1.88835456E-05
   5.12500000       7.50000000       1.74672787E-05
   5.37500000       7.50000000       1.61797652E-05
   5.62500000       7.50000000       1.50210008E-05
   5.87500000       7.50000000       1.39738231E-05
   6.12500000       7.50000000       1.30224926E-05
   6.37500000       7.50000000       1.21584271E-05
   6.62500000       7.50000000       1.13701826E-05
   6.87500000       7.50000000       1.06520356E-05
   7.12500000       7.50000000       9.99397344E-06
   7.37500000       7.50000000       9.39027086E-06
   7.62500000       7.50000000       8.83664052E-06
   7.87500000       7.50000000       8.32592650E-06
   8.12500000       7.50000000       7.85526845E-06
   8.37500000       7.50000000       7.42037446E-06
   8.62500000       7.50000000       7.01695353E-06
   8.87500000       7.50000000       6.64214394E-06
   9.12500000       7.50000000       6.29308397E-06
   9.37500000       7.50000000       5.96977497E-06
   9.62500000       7.50000000       5.66649351E-06
   9.87500000       7.50000000       5.38324093E-06
   10.1250000       7.50000000       5.11715416E-06
  0.125000000       8.00000000       3.32066993E-05
  0.375000000       8.00000000       8.66851988E-05
  0.625000000       8.00000000       9.86133819E-05
  0.875000000       8.00000000       9.39305755E-05
   1.12500000       8.00000000       8.50530851E-05
   1.37500000       8.00000000       7.59162795E-05
   1.62500000       8.00000000       6.75879128E-05
   1.87500000       8.00000000       6.02967812E-05
   2.12500000       8.00000000       5.39666071E-05
   2.37500000       8.00000000       4.84906304E-05
   2.62500000       8.00000000       4.37468152E-05
   2.87500000       8.00000000       3.95826282E-05
   3.12500000       8.00000000       3.59523183E-05
   3.37500000       8.00000000       3.27490998E-05
   3.62500000       8.00000000       2.99119638E-05
   3.87500000       8.00000000       2.73798960E-05
   4.12500000       8.00000000       2.51376405E-05
   4.37500000       8.00000000       2.31241884E-05
   4.62500000       8.00000000       2.13242838E-05
   4.87500000       8.00000000       1.97074205E-05
   5.12500000       8.00000000       1.82430940E-05
